PID,DEPT,YEAR,TERM,DIV,SUBJ,SCORE_NUM,SCORE_STR,EMP,MM_all_subj,MM_per_subj
316,국제통상학과,2022,21,전공,국제운송론,2.5,C+,1,0.4286,0.2
317,국제통상학과,2022,21,전공,물류정보시스템,2.0,C0,1,0.2857,0.1667
318,국제통상학과,2014,21,전공,세계화와기업환경,1.0,D0,0,0.0,0.0
319,국제통상학과,2016,11,전공,국제금융론,1.0,D0,0,0.0,0.0
320,국제통상학과,2016,11,전공,국제마케팅,2.5,C+,0,0.4286,0.0
321,국제통상학과,2016,11,전공,인터넷무역론,1.5,D+,0,0.1429,0.0
322,국제통상학과,2016,21,전공,국제운송론,2.0,C0,0,0.2857,0.0
323,국제통상학과,2016,21,전공,외환관리론,1.5,D+,0,0.1429,0.0
324,국제통상학과,2016,21,전공,해외투자론,2.5,C+,0,0.4286,0.2
325,국제통상학과,2017,11,전공,국제경영학,2.0,C0,0,0.2857,0.0
326,국제통상학과,2017,11,전공,무역상무론,3.5,B+,0,0.7143,0.8
327,국제통상학과,2017,11,전공,무역영어,2.5,C+,0,0.4286,0.3333
328,국제통상학과,2017,21,전공,국제무역관리론,1.0,D0,0,0.0,0.0
329,국제통상학과,2017,21,전공,국제물류,2.5,C+,0,0.4286,0.2
330,국제통상학과,2018,11,전공,국제계약론,2.5,C+,0,0.4286,0.25
331,국제통상학과,2018,11,전공,인터넷과무역창업론,1.5,D+,0,0.1429,0.0
332,국제통상학과,2018,21,전공,미시경제학,2.5,C+,0,0.4286,0.0
333,국제통상학과,2018,21,전공,아시아지역연구,2.0,C0,0,0.2857,0.0
334,국제통상학과,2019,21,전공,FTA와원산지관리,1.0,D0,0,0.0,0.0
335,국제통상학과,2019,21,전공,국제무역법,3.0,B0,0,0.5714,0.6
336,국제통상학과,2019,21,전공,국제무역보험,2.0,C0,0,0.2857,0.0
337,국제통상학과,2019,21,전공,전자상거래,2.5,C+,0,0.4286,0.0
338,관광경영학과,2014,11,전공,관광법규,4.5,A+,1,1.0,1.0
339,관광경영학과,2014,11,전공,관광정보론,3.5,B+,1,0.7143,0.7143
340,관광경영학과,2014,21,전공,관광산업과직업탐색,2.5,C+,1,0.4286,0.2
341,관광경영학과,2014,21,전공,현대인과국제매너,3.5,B+,1,0.7143,0.6
342,관광경영학과,2017,21,전공,관광지리,2.5,C+,1,0.4286,0.2
343,관광경영학과,2017,21,전공,커피의이해,3.5,B+,1,0.7143,0.6667
344,관광경영학과,2017,21,전공,항공업무론,3.5,B+,1,0.7143,0.7143
345,관광경영학과,2018,11,전공,경영학개론,1.5,D+,1,0.1429,1.0
346,관광경영학과,2018,11,전공,관광자원개발론,2.5,C+,1,0.4286,0.0
347,관광경영학과,2018,11,전공,컨벤션이벤트경영론,1.0,D0,1,0.0,0.0
348,관광경영학과,2018,21,전공,외식유통관리,2.5,C+,1,0.4286,0.0
349,관광경영학과,2018,21,전공,항공예약실무,3.5,B+,1,0.7143,0.7143
350,관광경영학과,2019,11,전공,관광기업영업관리,3.5,B+,1,0.7143,0.7143
351,관광경영학과,2019,11,전공,관광사진연구,2.5,C+,1,0.4286,0.0
352,관광경영학과,2019,11,전공,관광조사방법론,3.5,B+,1,0.7143,0.7143
353,관광경영학과,2019,11,전공,여행상품기획론,2.5,C+,1,0.4286,0.0
354,관광경영학과,2020,21,전공,관광기업환경분석론,4.5,A+,1,1.0,1.0
355,관광경영학과,2020,21,전공,관광세미나,3.5,B+,1,0.7143,0.5
356,관광경영학과,2020,21,전공,관광인적자원개발론,4.0,A0,1,0.8571,0.8571
357,관광경영학과,2020,21,전공,특화관광개발,3.5,B+,1,0.7143,0.5
358,관광경영학과,2014,11,전공,관광법규,4.5,A+,1,1.0,1.0
359,관광경영학과,2014,21,전공,관광산업과직업탐색,2.5,C+,1,0.4286,0.2
360,관광경영학과,2014,21,전공,현대인과국제매너,2.5,C+,1,0.4286,0.2
361,관광경영학과,2020,11,전공,관광자행동론,4.0,A0,1,0.8571,0.5
362,관광경영학과,2020,11,전공,외식경영론,4.0,A0,1,0.8571,0.8571
363,관광경영학과,2020,11,전공,컨벤션이벤트경영론,4.5,A+,1,1.0,1.0
364,관광경영학과,2020,21,전공,관광지리,4.5,A+,1,1.0,1.0
365,관광경영학과,2020,21,전공,항공업무론,4.5,A+,1,1.0,1.0
366,관광경영학과,2020,21,전공,호텔경영론,3.5,B+,1,0.7143,1.0
367,관광경영학과,2020,21,전공,호텔외식실무영어,4.5,A+,1,1.0,1.0
368,관광경영학과,2021,11,전공,관광자원개발론,4.0,A0,1,0.8571,0.75
369,관광경영학과,2021,11,전공,관광조사방법론,3.5,B+,1,0.7143,0.7143
370,관광경영학과,2021,11,전공,여행.항공영어,4.5,A+,1,1.0,1.0
371,관광경영학과,2021,21,전공,관광콘텐츠디자인,4.5,A+,1,1.0,1.0
372,관광경영학과,2021,21,전공,항공예약실무,4.5,A+,1,1.0,1.0
373,관광경영학과,2022,11,전공,관광기업영업관리,4.5,A+,1,1.0,1.0
374,관광경영학과,2022,11,전공,관광사진연구,4.5,A+,1,1.0,1.0
375,관광경영학과,2022,11,전공,항공발권실무,4.5,A+,1,1.0,1.0
376,경제금융학과,2014,11,전공,경제학원론1,2.5,C+,0,0.4286,0.0
377,경제금융학과,2014,11,전공,금융분석의기초,3.5,B+,0,0.7143,0.6
378,경제금융학과,2014,21,전공,경제금융영어1,1.5,D+,0,0.1429,0.0
379,경제금융학과,2014,21,전공,경제학원론2,3.0,B0,0,0.5714,1.0
380,경제금융학과,2014,21,전공,생활경제학,3.5,B+,0,0.7143,0.6
381,경제금융학과,2015,11,전공,증권시장론,3.5,B+,0,0.7143,0.8333
382,경제금융학과,2015,21,전공,산업조직론,2.5,C+,0,0.4286,0.0
383,경제금융학과,2015,21,전공,재무관리,2.5,C+,0,0.4286,0.2
384,경제금융학과,2017,11,전공,행태재무학,2.5,C+,0,0.4286,0.0
385,경제금융학과,2017,11,전공,화폐와금융,1.5,D+,0,0.1429,0.0
386,경제금융학과,2017,21,전공,금융산업동향분석,2.0,C0,0,0.2857,0.0
387,경제금융학과,2017,21,전공,선물옵션,2.0,C0,0,0.2857,0.0
388,경제금융학과,2018,11,전공,한국산업경제론,2.0,C0,0,0.2857,0.0
389,스포츠과학과,2014,21,전공,MTB1,3.5,B+,1,0.7143,0.5
390,스포츠과학과,2014,21,전공,체육철학,2.5,C+,1,0.4286,1.0
391,스포츠과학과,2015,11,전공,MTB2,4.5,A+,1,1.0,1.0
392,스포츠과학과,2015,11,전공,근저항운동,3.5,B+,1,0.7143,0.5
393,스포츠과학과,2015,11,전공,스포츠마케팅및사업론,3.5,B+,1,0.7143,0.5
394,스포츠과학과,2015,11,전공,스포츠심리학,3.5,B+,1,0.7143,0.5
395,스포츠과학과,2015,11,전공,스포츠정보처리이론및실습2,2.0,C0,1,0.2857,0.0
396,스포츠과학과,2015,11,전공,특수체육,4.5,A+,1,1.0,1.0
397,스포츠과학과,2016,11,전공,배드민턴1,4.0,A0,1,0.8571,1.0
398,스포츠과학과,2016,11,전공,여가및레크리에이션,4.5,A+,1,1.0,1.0
399,스포츠과학과,2016,11,전공,운동생리실습,3.5,B+,1,0.7143,0.0
400,스포츠과학과,2016,11,전공,운동역학실습,3.5,B+,1,0.7143,0.0
401,스포츠과학과,2016,11,전공,운동처방,3.5,B+,1,0.7143,1.0
402,스포츠과학과,2016,11,전공,체육통계,3.5,B+,1,0.7143,0.6
403,스포츠과학과,2016,11,전공,체육학연구법,2.5,C+,1,0.4286,0.4286
404,스포츠과학과,2016,21,전공,수상스키1,4.5,A+,1,1.0,1.0
405,스포츠과학과,2016,21,전공,스포츠사회학,3.5,B+,1,0.7143,0.5
406,스포츠과학과,2016,21,전공,스포츠투어리즘,3.5,B+,1,0.7143,0.5
407,스포츠과학과,2016,21,전공,안전및응급처치,3.5,B+,1,0.7143,1.0
408,스포츠과학과,2016,21,전공,운동역학,3.5,B+,1,0.7143,0.6
409,스포츠과학과,2016,21,전공,육상2,4.5,A+,1,1.0,1.0
410,스포츠과학과,2016,21,전공,체육측정평가,4.0,A0,1,0.8571,0.8
411,스포츠과학과,2021,11,전공,건강운동관리사특강론2,4.5,A+,1,1.0,1.0
412,스포츠과학과,2021,11,전공,스포츠영상분석(캡스톤디자인),4.5,A+,1,1.0,1.0
413,스포츠과학과,2021,11,전공,스포츠클라이밍,3.0,B0,1,0.5714,0.4
414,스포츠과학과,2021,11,전공,체육교육론,4.0,A0,1,0.8571,0.6667
415,스포츠과학과,2021,11,전공,코칭론,4.5,A+,1,1.0,1.0
416,스포츠과학과,2021,11,전공,학교보건학,4.0,A0,1,0.8571,0.75
417,스포츠과학과,2021,11,전공,해부학실습,4.5,A+,1,1.0,1.0
418,스포츠과학과,2021,21,전공,교재연구및지도법,4.5,A+,1,1.0,1.0
419,스포츠과학과,2021,21,전공,스포츠상해및재활,4.0,A0,1,0.8571,0.6667
420,스포츠과학과,2021,21,전공,스포츠생리학,4.5,A+,1,1.0,1.0
421,스포츠과학과,2021,21,전공,스포츠용어및규칙해설,3.5,B+,1,0.7143,0.5
422,스포츠과학과,2021,21,전공,운동발달(캡스톤디자인),4.5,A+,1,1.0,1.0
423,스포츠과학과,2021,21,전공,장애인스포츠,4.5,A+,1,1.0,1.0
424,스포츠과학과,2021,21,전공,트레이닝방법론,4.5,A+,1,1.0,1.0
425,스포츠과학과,2022,11,전공,스포츠경영및시설론,3.5,B+,1,0.7143,0.3333
426,스포츠의학과,2015,11,전공,스포츠병리학,1.5,D+,0,0.1429,0.0
427,스포츠의학과,2015,11,전공,스포츠생리학2,2.5,C+,0,0.4286,0.0
428,스포츠의학과,2015,11,전공,심폐기능학,2.5,C+,0,0.4286,0.0
429,스포츠의학과,2015,11,전공,치료적마사지,3.5,B+,0,0.7143,1.0
430,스포츠의학과,2020,11,전공,ACSM특강론,3.5,B+,0,0.7143,0.6
431,스포츠의학과,2020,11,전공,배드민턴,3.5,B+,0,0.7143,0.0
432,스포츠의학과,2020,11,전공,운동검사론2,3.0,B0,0,0.5714,0.0
433,스포츠의학과,2020,11,전공,치료레크리에이션1,3.5,B+,0,0.7143,0.0
434,스포츠의학과,2020,11,전공,트레이닝방법론,2.5,C+,0,0.4286,0.5
435,스포츠의학과,2020,11,전공,필라테스,3.0,B0,0,0.5714,0.0
436,스포츠의학과,2020,21,전공,골프,4.5,A+,0,1.0,1.0
437,스포츠의학과,2020,21,전공,구기스포츠2,3.5,B+,0,0.7143,0.5
438,스포츠의학과,2020,21,전공,스포츠심리학,3.0,B0,0,0.5714,0.25
439,스포츠의학과,2020,21,전공,임상기능해부학,3.5,B+,0,0.7143,0.6
440,스포츠의학과,2020,21,전공,치료레크리에이션2,4.0,A0,0,0.8571,0.5
441,스포츠의학과,2020,21,전공,탁구2,3.5,B+,0,0.7143,0.0
442,스포츠의학과,2021,11,전공,PT이론및실습2,4.0,A0,0,0.8571,1.0
443,스포츠의학과,2021,11,전공,구기스포츠1,4.5,A+,0,1.0,1.0
444,스포츠의학과,2021,11,전공,상지손상이론,3.5,B+,0,0.7143,0.5
445,스포츠의학과,2021,11,전공,스포츠역학,3.5,B+,0,0.7143,0.6
446,스포츠의학과,2021,11,전공,스포츠영양학,3.5,B+,0,0.7143,0.0
447,스포츠의학과,2021,11,전공,스포츠영어2,2.5,C+,0,0.4286,0.5
448,스포츠의학과,2021,11,전공,인체해부생리학,4.0,A0,0,0.8571,0.75
449,스포츠의학과,2021,11,전공,탁구1,4.5,A+,0,1.0,1.0
450,스포츠의학과,2021,11,전공,탄력저항운동의이론과실제,3.5,B+,0,0.7143,0.5
451,스포츠의학과,2021,21,전공,AT이론및실습,4.5,A+,0,1.0,1.0
452,스포츠의학과,2021,21,전공,PT이론및실습1,3.5,B+,0,0.7143,0.6667
453,스포츠의학과,2021,21,전공,근신경기능학,3.0,B0,0,0.5714,0.25
454,스포츠의학과,2021,21,전공,배드민턴2,3.5,B+,0,0.7143,0.3333
455,스포츠의학과,2021,21,전공,소도구재활트레이닝,3.5,B+,0,0.7143,0.6667
456,스포츠의학과,2021,21,전공,요가,4.5,A+,0,1.0,1.0
457,스포츠의학과,2021,21,전공,운동검사론,3.5,B+,0,0.7143,1.0
458,스포츠의학과,2021,21,전공,재활필라테스,4.0,A0,0,0.8571,0.75
459,스포츠의학과,2022,11,전공,노인운동학,3.5,B+,0,0.7143,0.0
460,전자공학과,2018,11,전공,고급C프로그래밍,3.0,B0,0,0.5714,0.4
461,전자공학과,2018,11,전공,고급C프로그래밍실습설계,2.5,C+,0,0.4286,0.2
462,전자공학과,2018,21,전공,공업수학2,3.5,B+,0,0.7143,0.6
463,전자공학과,2018,21,전공,신호및시스템,3.5,B+,0,0.7143,0.6
464,전자공학과,2018,21,전공,전자기학,3.0,B0,0,0.5714,1.0
465,전자공학과,2018,21,전공,컴퓨터구조,1.0,D0,0,0.0,0.0
466,전자공학과,2018,21,전공,회로이론2,3.5,B+,0,0.7143,0.7143
467,전자공학과,2018,21,전공,회로이론실습설계2,3.0,B0,0,0.5714,0.4
468,전자공학과,2019,11,전공,데이터통신(캡스톤디자인),3.0,B0,0,0.5714,0.25
469,전자공학과,2019,11,전공,디지털시스템설계(캡스톤디자인),1.5,D+,0,0.1429,0.0
470,전자공학과,2019,11,전공,마이크로프로세서,3.0,B0,0,0.5714,0.4
471,전자공학과,2019,11,전공,물리전자공학,2.0,C0,0,0.2857,0.0
472,전자공학과,2019,11,전공,전자회로1,2.5,C+,0,0.4286,0.2
473,전자공학과,2019,11,전공,전자회로실습설계1,3.5,B+,0,0.7143,0.5
474,전자공학과,2019,21,전공,반도체소자,2.5,C+,0,0.4286,0.2
475,전자공학과,2019,21,전공,전자회로2,2.5,C+,0,0.4286,0.4286
476,전자공학과,2019,21,전공,전자회로실습설계2,2.5,C+,0,0.4286,0.0
477,전자공학과,2019,21,전공,컴퓨터네트워크,2.5,C+,0,0.4286,0.0
478,전자공학과,2019,21,전공,확률및통계,2.5,C+,0,0.4286,0.2
479,전자공학과,2019,21,전공,회로설계입문,2.5,C+,0,0.4286,0.0
480,전자공학과,2020,11,전공,멀티미디어전송기술,3.5,B+,0,0.7143,1.0
481,전자공학과,2020,11,전공,반도체공학,3.5,B+,0,0.7143,0.5
482,전자공학과,2020,11,전공,윈도우프로그래밍,3.0,B0,0,0.5714,0.25
483,전자공학과,2020,11,전공,통신시스템,3.5,B+,0,0.7143,1.0
484,전자공학과,2020,21,전공,마이크로전자회로설계,3.5,B+,0,0.7143,0.3333
485,전자공학과,2020,21,전공,이동통신,3.0,B0,0,0.5714,1.0
486,영미학과,2015,11,전공,영어구문연습1,2.5,C+,0,0.4286,1.0
487,영미학과,2015,21,전공,영어구문연습2,1.5,D+,0,0.1429,1.0
488,영미학과,2018,11,전공,영미아동청소년드라마,2.0,C0,0,0.2857,0.0
489,영미학과,2018,11,전공,영미지역학입문,2.0,C0,0,0.2857,0.0
490,영미학과,2018,21,전공,영국의경제와산업,1.5,D+,0,0.1429,0.0
491,영미학과,2019,11,전공,문학으로이해하는미국,2.5,C+,0,0.4286,0.25
492,영미학과,2019,11,전공,영미매스미디어의이해,2.0,C0,0,0.2857,0.0
493,영미학과,2019,21,전공,과학과문학,2.5,C+,0,0.4286,0.0
494,영미학과,2019,21,전공,미국문학사,3.5,B+,0,0.7143,0.7143
495,영미학과,2019,21,전공,영미텔레비전의이해,2.5,C+,0,0.4286,0.0
496,영미학과,2019,21,전공,영어커뮤니케이션기법,2.5,C+,0,0.4286,0.0
497,영미학과,2021,11,전공,영문법의이해,4.0,A0,0,0.8571,0.8
498,영미학과,2021,11,전공,영연방지역학연구,3.5,B+,0,0.7143,0.0
499,영미학과,2021,21,전공,영어교육의이해,3.5,B+,0,0.7143,0.5
500,컴퓨터소프트웨어공학과,2020,11,전공,C++프로그래밍,3.0,B0,0,0.5714,0.5714
501,컴퓨터소프트웨어공학과,2020,21,전공,JAVA프로그래밍,4.0,A0,0,0.8571,1.0
502,컴퓨터소프트웨어공학과,2020,21,전공,JAVA프로그래밍실습,3.5,B+,0,0.7143,1.0
503,컴퓨터소프트웨어공학과,2020,21,전공,공학수학,3.5,B+,0,0.7143,0.6
504,컴퓨터소프트웨어공학과,2020,21,전공,소프트웨어공학,3.5,B+,0,0.7143,0.6667
505,컴퓨터소프트웨어공학과,2021,11,전공,이산수학,3.0,B0,0,0.5714,0.5714
506,컴퓨터소프트웨어공학과,2021,11,전공,이산수학연습,3.5,B+,0,0.7143,0.6667
507,컴퓨터소프트웨어공학과,2021,11,전공,자료구조1,4.0,A0,0,0.8571,1.0
508,컴퓨터소프트웨어공학과,2021,11,전공,자료구조1실습,4.0,A0,0,0.8571,1.0
509,컴퓨터소프트웨어공학과,2021,11,전공,컴퓨터그래픽스,4.5,A+,0,1.0,1.0
510,컴퓨터소프트웨어공학과,2021,11,전공,컴퓨터아키텍쳐,4.5,A+,0,1.0,1.0
511,컴퓨터소프트웨어공학과,2021,21,전공,AI게임프로그래밍,4.5,A+,0,1.0,1.0
512,컴퓨터소프트웨어공학과,2021,21,전공,머신러닝,4.5,A+,0,1.0,1.0
513,컴퓨터소프트웨어공학과,2021,21,전공,운영체제,3.5,B+,0,0.7143,0.7143
514,컴퓨터소프트웨어공학과,2021,21,전공,자료구조2,4.0,A0,0,0.8571,0.8
515,컴퓨터소프트웨어공학과,2021,21,전공,자료구조2실습,4.0,A0,0,0.8571,0.8
516,컴퓨터소프트웨어공학과,2021,21,전공,정보이론,3.5,B+,0,0.7143,0.6667
517,컴퓨터소프트웨어공학과,2021,21,전공,캡스톤디자인,4.0,A0,0,0.8571,0.8571
518,컴퓨터소프트웨어공학과,2022,11,전공,네트워크프로그래밍,2.5,C+,0,0.4286,0.4286
519,컴퓨터소프트웨어공학과,2022,11,전공,모바일프로그래밍,4.0,A0,0,0.8571,0.8571
520,컴퓨터소프트웨어공학과,2022,11,전공,산학캡스톤디자인,4.0,A0,0,0.8571,0.8
521,컴퓨터소프트웨어공학과,2022,11,전공,컴퓨터네트워크,2.5,C+,0,0.4286,0.0
522,컴퓨터소프트웨어공학과,2022,11,전공,패턴인식,3.5,B+,0,0.7143,0.6
523,컴퓨터소프트웨어공학과,2022,21,전공,기업가정신,4.0,A0,0,0.8571,0.8
524,경찰행정학과,2018,21,전공,경찰이론과실무,3.5,B+,1,0.7143,0.6
525,경찰행정학과,2018,21,전공,과학수사론,2.5,C+,1,0.4286,0.0
526,경찰행정학과,2018,21,전공,형법각론,3.5,B+,1,0.7143,0.6
527,경찰행정학과,2019,11,전공,경찰생활안전론,3.0,B0,1,0.5714,0.4
528,경찰행정학과,2019,11,전공,소년비행론,3.0,B0,1,0.5714,0.5
529,경찰행정학과,2019,11,전공,형사소송법,3.5,B+,1,0.7143,0.6
530,경찰행정학과,2021,21,전공,경찰외사론(캡스톤디자인),4.0,A0,1,0.8571,0.75
531,경찰행정학과,2021,21,전공,경찰조직론,3.5,B+,1,0.7143,0.6667
532,경찰행정학과,2021,21,전공,범죄예방론,2.5,C+,1,0.4286,0.3333
533,경찰행정학과,2021,21,전공,한국경찰사,4.5,A+,1,1.0,1.0
534,경찰행정학과,2022,11,전공,경찰수사론,3.5,B+,1,0.7143,0.6
535,경찰행정학과,2022,11,전공,경찰윤리론,3.5,B+,1,0.7143,0.6
536,경찰행정학과,2022,11,전공,경찰인사론,4.0,A0,1,0.8571,0.75
537,경찰행정학과,2022,11,전공,민간경비론,2.5,C+,1,0.4286,0.0
538,경찰행정학과,2022,11,전공,범죄학세미나(캡스톤디자인),2.5,C+,1,0.4286,0.2
539,경찰행정학과,2022,11,전공,형사사법원서강독1,3.5,B+,1,0.7143,0.5
540,경찰행정학과,2022,21,전공,경찰학세미나(캡스톤디자인),3.5,B+,1,0.7143,0.5
541,경찰행정학과,2022,21,전공,교정학,3.5,B+,1,0.7143,0.7143
542,경찰행정학과,2022,21,전공,범죄심리학세미나,3.5,B+,1,0.7143,0.5
543,경찰행정학과,2022,21,전공,형사사법행정론,3.5,B+,1,0.7143,0.5
544,특수교육과,2015,11,전공,특수교육학개론,4.0,A0,1,0.8571,1.0
545,특수교육과,2015,21,전공,초등음악과교육,2.5,C+,1,0.4286,0.0
546,특수교육과,2015,21,전공,특수아생리및발달,3.0,B0,1,0.5714,0.5
547,특수교육과,2015,22,전공,초등교과논리및논술,4.5,A+,1,1.0,1.0
548,특수교육과,2016,11,전공,의사소통장애아교육,2.5,C+,1,0.4286,1.0
549,특수교육과,2016,11,전공,장애아행동지도원리와기법,3.0,B0,1,0.5714,0.0
550,특수교육과,2016,11,전공,특수교육교육과정,3.5,B+,1,0.7143,1.0
551,특수교육과,2016,11,전공,학습장애아교육,3.5,B+,1,0.7143,1.0
552,특수교육과,2016,21,전공,지적장애아교육,4.0,A0,1,0.8571,1.0
553,특수교육과,2016,21,전공,청각장애아교육,3.5,B+,1,0.7143,1.0
554,특수교육과,2016,21,전공,초등교과교육론,2.5,C+,1,0.4286,0.0
555,특수교육과,2016,21,전공,초등국어과교육,3.5,B+,1,0.7143,0.5
556,특수교육과,2016,22,전공,지체장애아교육,4.0,A0,1,0.8571,1.0
557,특수교육과,2016,22,전공,초등실과교육,4.5,A+,1,1.0,1.0
558,특수교육과,2021,11,전공,시각장애학생교육,4.5,A+,1,1.0,1.0
559,특수교육과,2021,11,전공,영재교육학개론,4.5,A+,1,1.0,1.0
560,특수교육과,2021,11,전공,정서·행동장애학생교육,4.5,A+,1,1.0,1.0
561,특수교육과,2021,11,전공,초등과학과교육,4.5,A+,1,1.0,1.0
562,특수교육과,2021,11,전공,초등사회과교육,4.5,A+,1,1.0,1.0
563,특수교육과,2021,12,전공,초등미술과교육,4.5,A+,1,1.0,1.0
564,특수교육과,2021,21,전공,초등교과교재연구및지도법,4.5,A+,1,1.0,1.0
